spend,install,retention_d1,retention_d2,retention_d3,retention_d7,return_d1,return_d2,return_d3,return_d7,dau_d1,mau_d1,arpdau_d1,act_sess_d1,dau_d2,mau_d2,arpdau_d2,act_sess_d2,dau_d3,mau_d3,arpdau_d3,act_sess_d3,dau_d7,mau_d7,arpdau_d7,act_sess_d7,cpi_d1,cpi_d2,cpi_d3,cpi_d7,cpc_d1,cpc_d2,cpc_d3,cpc_d7,roas
-0.9934132450331126,-0.9857484287864036,0.2433248439040423,-0.31393772592836033,-0.5188136707196845,-0.7291529740387774,-0.7134630530234582,-0.4781824767114122,-0.43832075538174,-0.3565133865005887,-0.9720770542922024,-0.9536243154714242,-0.8508810572687224,-0.9855557237331892,-0.9708297569508578,-0.952605537213476,-0.8662995594713656,-0.9845828610558756,-0.9718162952661372,-0.9517262204803976,-0.8477973568281938,-0.9847399980203824,-0.9760232075533198,-0.9491367272516684,-0.8634361233480177,-0.9864993157994669,-0.8781925635701261,-0.8810670236983872,-0.8794356565952397,-0.8876312110811599,-0.9682326198787904,-0.9633966207435082,-0.966550136308558,-0.9667993027101718,1
-0.9904728476821192,-0.9794635744002832,0.13666178627011738,-0.12529349850214566,-0.29683943720256545,-0.5634310986964619,-0.8834261535200022,-0.8112532434361835,-0.6818228282723422,-0.3942375754275316,-0.979643412031856,-0.9672631798527735,-0.9416299559471366,-0.9833149814304932,-0.981125392496659,-0.9668542502967991,-0.9504405286343612,-0.9856936037167514,-0.9809037473245036,-0.96625503849079,-0.9601321585903084,-0.9850296230137868,-0.9807690218277034,-0.9639645602264004,-0.9418502202643172,-0.9837378647320332,-0.8737877810911377,-0.8855693912877184,-0.8963721617402045,-0.8882948871312418,-0.945075519016787,-0.9389212405098912,-0.9441481877828516,-0.944249359970054,0
-0.9912377483443708,-0.9665397893245996,-0.10825369595286438,-0.3396998329411344,-0.4461650559557383,-0.686869038423539,-0.7383397692153781,-0.5748272047339757,-0.5166153188755771,-0.2353589597368433,-0.9842936146633492,-0.96330861830858,-0.9819383259911896,-0.9753872675152832,-0.981942437444996,-0.9627566815957472,-0.9903083700440528,-0.9717731173316296,-0.9814035354577951,-0.9622496562214318,-0.9863436123348016,-0.9704451559257004,-0.9724551548799966,-0.9586106559241896,-0.9762114537444934,-0.9573111246423496,-0.9250547582553768,-0.9232452812171092,-0.9259654884594684,-0.9100349824590872,-0.9304962415096112,-0.9252323433089924,-0.930520134809212,-0.9261260180549716,0
-0.9911801324503312,-0.9722935292555546,0.22232760777119973,-0.18245017927124152,-0.4111773534561828,-0.6606979071124823,-0.6864425212706791,-0.4587625955062037,-0.2986311972053368,-0.017396967100136163,-0.9530372994056868,-0.8742104320766235,-0.8669603524229075,-0.971188475390156,-0.9512815219635156,-0.8751358420255486,-0.8958149779735682,-0.9705314272003316,-0.951863883788394,-0.8762196235366143,-0.8936123348017622,-0.9705283460833805,-0.9331631156357632,-0.8681474013767689,-0.8312775330396476,-0.9562396662226008,-0.933993294447866,-0.930919276776784,-0.9297670805804292,-0.9418853725933884,-0.9665131607275346,-0.9662715195316895,-0.961571869827546,-0.9638550107574324,0
-0.995543046357616,-0.9849517571036558,0.046518988083655836,-0.4826816814634386,-0.6421668147516042,-0.6989531879678448,-0.5515584011942525,-0.2871202146964923,-0.19094956882514325,-0.0010591777019033355,-0.9579873749171548,-0.912967735339846,-0.9248898678414096,-0.9449928190718058,-0.9590608329077892,-0.910972726407808,-0.922907488986784,-0.9454203240487724,-0.9683960060409176,-0.9103806058657754,-0.9110132158590308,-0.9577902383282476,-0.9674920414172252,-0.9096951170147196,-0.9629955947136564,-0.9579450644550408,-0.9233637284777759,-0.9199507757929152,-0.9205763826609624,-0.9218579679879852,-0.9422810491460709,-0.9531241788671688,-0.9367987295240284,-0.945164170988658,0
-0.9793907284768212,-0.9872532530760378,0.2954515991742408,-0.022217343873827237,-0.13567053781956562,-0.4382123883415354,-0.7643582803010974,-0.6595742426484453,-0.5854229056263818,-0.3454758953969139,-0.9318158606677605,-0.9144699014255212,-0.8643171806167401,-0.9342089097429156,-0.9310118536707266,-0.9141886146211228,-0.9537444933920703,-0.932964908773904,-0.9317767468138508,-0.9140231517950056,-0.8607929515418502,-0.937470272035667,-0.929560295092298,-0.9098286691529426,-0.8559471365638767,-0.9356108179556712,-0.589465783243099,-0.5860489433409366,-0.6067384231013125,-0.5673634236388405,-0.9649652607248193,-0.9674246032886124,-0.9713726252500196,-0.9640776149780836,1
-0.9639383973509934,-0.9862795432415684,0.22967909424787905,-0.021361386992206355,-0.112446871335954,-0.361265755396924,-0.9004393297575021,-0.8959141073696494,-0.8815041813301189,-0.8362237876713657,-0.9681830528362976,-0.964554317013774,-0.8048458149779736,-0.9790037285366504,-0.972741989808668,-0.9628240486035232,-0.7993392070484582,-0.9803840689307484,-0.9718727930551179,-0.9609436817724378,-0.8411894273127754,-0.9785184526168504,-0.9591607905344474,-0.9538996928891759,-0.8319383259911894,-0.9695223613988424,-0.4965696466101953,-0.501413073423667,-0.5197041771408211,-0.4840265750346933,-0.9156264156589058,-0.9118678968793672,-0.9267274022131506,-0.9059034213123676,2
-0.9528609271523178,-0.9646808887315216,-0.02426756134221864,-0.29167756795994504,-0.41291854553662577,-0.5719292980593133,-0.8684730919571437,-0.7823432061995464,-0.7417388991968571,-0.5587015508680421,-0.07603081302491332,0.10912687039474124,-0.8925110132158589,0.7059166303672575,-0.0854094459957192,0.10580579509910937,-0.9165198237885462,0.6650563979200921,-0.062414845880550684,0.10588970838949717,-0.8748898678414097,0.6890190147281241,-0.09750431882136924,0.08267054637598004,-0.9015418502202645,0.6461005961576161,-0.7254401016696904,-0.8038634001573446,-0.7916922800214716,-0.7649352838481254,-0.929580484778656,-0.9323635198966472,-0.9325353373956681,-0.9288840360560806,2
-0.9882880794701988,-0.9805258033106136,0.09064743804496468,-0.17533931530291635,-0.35266381753483705,-0.5533204911130628,-0.7113325332788696,-0.5751827362038053,-0.4916120321193206,-0.35778807962574644,-0.9741892024033292,-0.9674262789242316,-0.8878854625550661,-0.91906599020744,-0.9757667945110226,-0.967517283478596,-0.8700440528634361,-0.920869213903078,-0.9751800867023762,-0.9675149197239372,-0.8825991189427312,-0.919912527089758,-0.9750323232542728,-0.9674664627534314,-0.8083700440528634,-0.921420733837327,-0.8292863347643397,-0.8230441701733096,-0.8336324183256523,-0.8107513978248101,-0.9548894387318524,-0.95935241050604,-0.9590031385327836,-0.9493427588706008,1
-0.9962993377483444,-0.99061697795875,0.08832582895577977,-0.21248506072987008,-0.4130256538536368,-0.7066743794991522,-0.7606760111079512,-0.6903294954934125,-0.5634437273005581,-0.4212277020641829,-0.9838416323515032,-0.9494700166585609,-0.8561674008810573,-0.9898769902571232,-0.9828246721498496,-0.9504616117379328,-0.8689427312775331,-0.9884165408222962,-0.9807994437140776,-0.9508504493793076,-0.8649779735682819,-0.9884789334405562,-0.9828724779712948,-0.9530156486467801,-0.8202643171806168,-0.9896459064857897,-0.8855429800973205,-0.8807242498008473,-0.8807700479297607,-0.8796606903345481,-0.9482566701456834,-0.9535721743320524,-0.9600393081396812,-0.9601317669413968,0
