spend,install,retention_d3,retention_d1,retention_d2,retention_d7,return_d1,return_d2,return_d3,return_d7,dau_d1,mau_d1,arpdau_d1,act_sess_d1,dau_d2,mau_d2,arpdau_d2,act_sess_d2,dau_d3,mau_d3,arpdau_d3,act_sess_d3,dau_d7,mau_d7,arpdau_d7,act_sess_d7,cpi_d1,cpi_d2,cpi_d3,cpi_d7,cpc_d1,cpc_d2,cpc_d3,cpc_d7,roas
-0.9963264900662252,-0.9890236345932548,-0.6279129568202979,-0.0715694832402235,-0.4659585224627559,-0.8213585311918064,-0.99501604545335,-0.9942654841016101,-0.9929882146025582,-0.9895419991534888,-0.9881919621030216,-0.9898985362509825,-0.9118942731277532,-0.9925552511668768,-0.981612142678647,-0.9866342045703008,-0.8665198237885463,-0.9882093357073342,-0.9839111680917872,-0.9846793875537012,-0.7790748898678415,-0.9905509845901788,-0.9841458512152456,-0.9755884247413176,-0.7497797356828193,-0.9915700640217588,-0.9213962644622558,-0.916897306293537,-0.9083271493289706,-0.9166956211835776,-0.8174194795904814,-0.7651402778308323,-0.7201400449996016,-0.7680666629614186,0
-0.9969801324503312,-0.9878728866070638,-0.4023971473522567,0.1486788368960028,-0.19847475670532366,-0.6718660207071325,-0.9964351175431088,-0.9950482080982908,-0.9946018467814638,-0.9923773634761482,-0.9528895359575832,-0.858891521838048,-0.9222466960352422,-0.9753433615987299,-0.9547061571725028,-0.8610543484041767,-0.9200440528634362,-0.9755143635895168,-0.954984300133639,-0.8620695768305726,-0.9167400881057268,-0.9768300005276412,-0.9541194493638566,-0.8613935457946024,-0.8640969162995594,-0.9726897496245852,-0.945048584646484,-0.9480903247702752,-0.9429732301451464,-0.934409853115753,-0.9482847610763588,-0.9492345269499723,-0.9538536022069508,-0.9559370494098892,0
-0.9952317880794702,-0.9856599097105426,-0.4332075138626403,0.06984797823513532,-0.30476781375257,-0.7061418765965402,-0.9979308299875416,-0.9968985465832272,-0.9957185720742155,-0.9935591912230652,-0.9750540531731114,-0.9422111651489454,-0.929295154185022,-0.9645047624439572,-0.9754191158096024,-0.942370717928414,-0.9376651982378854,-0.9641658395793352,-0.9743413118352005,-0.9422998055819836,-0.9233480176211454,-0.9629634336891638,-0.9743673877378068,-0.9409950184076632,-0.9387665198237886,-0.9621045723390416,-0.9246511622195859,-0.9242338432241308,-0.9257225903372746,-0.9199031806963962,-0.9689368218454244,-0.9708290508807146,-0.9700259822631776,-0.9714171380519682,0
-0.9987754966887418,-0.9937151456138796,-0.292437923842066,0.12890694603121333,-0.15739149119037374,-0.6381567914303983,-0.9983164828174956,-0.9978150922912477,-0.997379551492514,-0.9966330254168588,-0.9808515955192908,-0.947316854091938,-0.8905286343612335,-0.971809320455805,-0.9803909212399092,-0.9474492238052749,-0.8958149779735682,-0.9709450671510182,-0.9798824411390824,-0.947563865432004,-0.9096916299559472,-0.9705075485439604,-0.9818729017047121,-0.9482079859120806,-0.9063876651982379,-0.9706931858402648,-0.9411204032679636,-0.9402470531643808,-0.933535051081817,-0.9411661615251806,-0.951405130428838,-0.9552386056886164,-0.9507643101717512,-0.9676374797618288,0
-0.9973841059602648,-0.9957510843586792,-0.245104817744344,0.1824976492062611,0.06847032468609981,-0.33062531113446536,-0.9983135833969012,-0.997422385200879,-0.9971900429712066,-0.9964367914354104,-0.9941720357674464,-0.9922717361115216,-0.8233480176211454,-0.9936197770734858,-0.9942415715077304,-0.9921819138060428,-0.8438325991189427,-0.9935258030064767,-0.994037310270646,-0.9920601809446706,-0.8533039647577092,-0.9935966686963524,-0.9944414867610468,-0.99180253275264,-0.8469162995594713,-0.9934464642449856,-0.8411389617759034,-0.839839430630879,-0.8397823926446562,-0.8389782213316973,-0.9626518473843624,-0.9684006946387518,-0.9633757169240382,-0.9758854248429824,0
-0.9980728476821192,-0.9961051606621228,-0.205713560182834,0.5446207888945318,0.07348061621804636,-0.3104113763331642,-0.9991648771960868,-0.9982536819652452,-0.9975886385755656,-0.9958762467508556,-0.9867056356544508,-0.9828356665465096,-0.8583700440528634,-0.9874244211640384,-0.9862015015373916,-0.9826122926552536,-0.8343612334801762,-0.9867365618047026,-0.9856234856962808,-0.9823889187639978,-0.8297356828193833,-0.9859554986575959,-0.9868794750051608,-0.9821170881026812,-0.9334801762114536,-0.984900986381078,-0.875774451436726,-0.8851712983139125,-0.8515062005391496,-0.870258226674779,-0.964817366465916,-0.9628018425212728,-0.9692696065251722,-0.9828061460952632,0
-0.9974788079470198,-0.9886695582898114,-0.5833817219417381,-0.18016912582668088,-0.41957660476999614,-0.8479899881422441,-0.9956369997154384,-0.9926005291890948,-0.9914356496017332,-0.9892442854512457,-0.9851628114168992,-0.9764370091536021,-0.7484581497797357,-0.9834158880106422,-0.9817816360455892,-0.9743167299953316,-0.8233480176211454,-0.9804372181981552,-0.9804908788665674,-0.9722980918669448,-0.8138766519823788,-0.9785662099295926,-0.9901302708634384,-0.9711552212169741,-0.8218061674008811,-0.9874837326653472,-0.9336161887549399,-0.9252905131513068,-0.9283783567450552,-0.9453941754706114,-0.7477028405455753,-0.8012936429785271,-0.8021647514251824,-0.8073971995836202,0
-0.9965172185430464,-0.9841550854209082,-0.27727307672594936,0.2510186561426886,-0.14520014350878974,-0.5590286675892231,-0.9976326978122227,-0.9963232058863618,-0.9956683553051624,-0.9937353384968926,-0.9852714610110932,-0.9695029635451444,-0.8962555066079295,-0.9886229756580208,-0.9872749595280258,-0.9698823445985476,-0.8431718061674008,-0.9902128320047944,-0.9879485870120276,-0.9702451794377832,-0.8775330396475771,-0.9910493552570212,-0.9881963080867892,-0.9716906094325239,-0.8953744493392071,-0.9914021431479232,-0.9355151978361272,-0.9244411810603388,-0.9298721907571936,-0.9353568886101659,-0.9397208848983336,-0.9223087141319152,-0.9345226582114732,-0.9397592379948831,0
-0.9966721854304637,-0.9788439408692572,-0.4566611382681564,-0.21912796787709488,-0.4350672136871507,-0.7157882332402234,-0.9980749939620314,-0.997514598732146,-0.9964630057844936,-0.9950038499522941,-0.9719162528927956,-0.9361859794472382,-0.9636563876651982,-0.9549409754277072,-0.9790697421745128,-0.9366457278265956,-0.9561674008810572,-0.9681682104988292,-0.9785916839600604,-0.9374683110451888,-0.973568281938326,-0.9667485858636043,-0.972220471756538,-0.9393723075468464,-0.9817180616740088,-0.9576508177862098,-0.9622322183930716,-0.9635141976765764,-0.9643412544544288,-0.9657555098714122,-0.9800480243024215,-0.9803050194337036,-0.9825975305370176,-0.980800073613398,0
-0.9941794701986756,-0.9844206426484908,-0.40421909116858734,0.07437220346020279,-0.2456439316708245,-0.6096025808795453,-0.9928493712143132,-0.9916197777549278,-0.9903292067902636,-0.9871842620645788,-0.9394604461152336,-0.8607257878657156,-0.9019823788546256,-0.9645509791982241,-0.9541194493638566,-0.8613935457946024,-0.8640969162995594,-0.9726897496245852,-0.9497300057584284,-0.8627113335657682,-0.917180616740088,-0.969038626037518,-0.9407251273916492,-0.8653681828120291,-0.9588105726872248,-0.9639948375885484,-0.9306640984367656,-0.934409853115753,-0.9340351621330001,-0.9385601480815284,-0.9581863465160224,-0.9559370494098892,-0.9772551415532692,-0.9725262838227118,0
