spend,install,retention_d1,retention_d2,retention_d3,retention_d7,return_d1,return_d2,return_d3,return_d7,dau_d1,mau_d1,arpdau_d1,act_sess_d1,dau_d2,mau_d2,arpdau_d2,act_sess_d2,dau_d3,mau_d3,arpdau_d3,act_sess_d3,dau_d7,mau_d7,arpdau_d7,act_sess_d7,cpi_d1,cpi_d2,cpi_d3,cpi_d7,cpc_d1,cpc_d2,cpc_d3,cpc_d7,roas
-0.9995271523178808,-0.9955740462069576,-0.1885365747206703,-0.0535745460893855,-0.4584606319832402,-0.32349860335195524,-0.2484357587391537,-0.13062281471359793,0.0015034146864798534,0.1393549582363669,-0.996740512174187,-0.9893040101688726,-0.8636563876651983,-0.9954938664589994,-0.9965666728234772,-0.9894269254111308,-0.8726872246696036,-0.9958127620634394,-0.9962146481382892,-0.9894635636083424,-0.8977973568281938,-0.9946442484597304,-0.9967274742228838,-0.9899611339640224,-0.8387665198237886,-0.9956286653256106,-0.9465498003248404,-0.9406556644550256,-0.9408490188414104,-0.9629855464163128,-0.9604555731536959,-0.9626824783047372,-0.9555149295190808,-0.9650327021822438,0
-0.9509801324503312,-0.9345844029388332,0.05828527047619825,-0.3251064905136086,-0.4958998379070178,-0.760665257192616,-0.528763256765761,-0.33773446248054884,-0.2582223767926565,-0.09066394185595228,-0.7862123664968111,-0.5032238658852881,-0.863215859030837,-0.6394823569466286,-0.7861949825617401,-0.5034708782471341,-0.8420704845814978,-0.6443043049751179,-0.7841045643694521,-0.5032297752719352,-0.8037444933920705,-0.6389801348835973,-0.7843653233955171,-0.505704626399712,-0.8493392070484581,-0.6415066507835088,-0.8551871980513321,-0.8606444298254662,-0.8502325134286313,-0.8482201911233046,-0.9336527516834432,-0.9329113140236972,-0.9423801247785666,-0.9442834296318486,1
-0.8798013245033113,-0.8386297247056741,0.07434793660277372,-0.26964529416605776,-0.4214364819179359,-0.6919554303866291,-0.7108259019874007,-0.6090300247367295,-0.5398561817101157,-0.3394669778579845,-0.6496441725790154,-0.3666780323869845,-0.8742290748898678,-0.4658321461404581,-0.6423516118167298,-0.3598916927615332,-0.8953744493392071,-0.46046792152857297,-0.6527037451515119,-0.3498528267255556,-0.8911894273127754,-0.46154939357841296,-0.6552157237692717,-0.3052594132097247,-0.8788546255506609,-0.4479994115066624,-0.8421699452939724,-0.8335236031804241,-0.8276117824301454,-0.8635555743736413,-0.9293169835886396,-0.932659262191865,-0.933376105618718,-0.9359603626389104,1
-0.996660927152318,-0.9954855271310968,0.3288178683659217,0.08138748254189943,-0.09856188896648044,-0.2785112604748603,-0.6139208716269539,-0.5102562285973938,-0.42693007476461664,0.3916709130877045,-0.9968404698008452,-0.9958078811125955,-0.7977973568281939,-0.9882147276619984,-0.996949119395039,-0.9957263315768666,-0.8253303964757711,-0.9892515235160474,-0.9969534653788068,-0.9956601464464201,-0.7722466960352423,-0.990262129876012,-0.9967492041417224,-0.9954190434712208,-0.7105726872246696,-0.988864843338683,-0.7948096271095411,-0.8068899349811081,-0.8226275929489507,-0.8498843731798433,-0.941109082683499,-0.9282255207888316,-0.911456691426024,-0.912148966383032,2
-0.9973841059602648,-0.9957510843586792,0.1824976492062611,0.06847032468609981,-0.245104817744344,-0.33062531113446536,-0.7700403875143413,-0.6494136244884057,-0.6179652988469299,-0.5160100941428016,-0.9941720357674464,-0.9922799772843176,-0.8233480176211454,-0.9936197770734858,-0.9942415715077304,-0.9921901546072828,-0.8438325991189427,-0.9935258030064767,-0.994037310270646,-0.992068421242354,-0.8533039647577092,-0.9935966686963524,-0.9944414867610468,-0.9918107719845434,-0.8469162995594713,-0.9934464642449856,-0.8411389617759034,-0.839839430630879,-0.8397823926446562,-0.8389782213316973,-0.9626518473843624,-0.9684006946387518,-0.9633757169240382,-0.9758854248429824,0
-0.9932225165562912,-0.9812339559175002,-0.05122192502085643,-0.35737634673877394,-0.4895413703219188,-0.8057336419322272,-0.4760300835832755,-0.08971598772554445,0.19084979200911945,0.462503826227183,-0.960473277632308,-0.8286786079612438,-0.9279735682819384,-0.9470594782667638,-0.9613294364345548,-0.8301831378015782,-0.9174008810572688,-0.9444836644956346,-0.9583785134562522,-0.8308768997939397,-0.9365638766519824,-0.9458170178562282,-0.9584045893588587,-0.8326603526840138,-0.9218061674008812,-0.9408040405767696,-0.9267029297546948,-0.9283862099846624,-0.9240867597205455,-0.9192548315523402,-0.9320454278786234,-0.9291587917084264,-0.9292879999888276,-0.9377494420172154,2
-0.9976841059602648,-0.9960166415862618,0.20564044984846847,-0.12367866140869745,-0.29254755906086816,-0.454978639500493,-0.6390588398334258,-0.3168958260047039,-0.23227242311044805,-0.07130893115118109,-0.8175816773324351,-0.7533067450330128,-0.7352422907488987,-0.41115310416755735,-0.813174849791936,-0.7498781189004049,-0.7328193832599119,-0.3796825756289041,-0.8072860417866339,-0.7465653167460791,-0.7440528634361234,-0.3623096977000617,-0.7838046914894773,-0.7379458853827185,-0.7678414096916301,-0.3729372403436832,-0.6046888252528642,-0.605849582545834,-0.6058224270411308,-0.6064636379878589,-0.9315878102435188,-0.930501044951244,-0.9351016538878152,-0.9248823518805802,1
-0.9367430463576158,-0.9473311498627954,-0.17033302012343132,-0.4171745663809995,-0.4909309280762818,-0.6265995641873118,-0.9055673810054248,-0.8768734373832563,-0.8629312865545194,-0.824176784167567,-0.05121959169482504,0.09397874866374001,-0.8889867841409692,0.693059899609507,-0.07902084985712576,0.09532845257392196,-0.8949339207048458,0.6588171360940911,-0.07632199393735263,0.09186909763074967,-0.8766519823788547,0.723757838072669,-0.07083736242245131,0.09207238053140744,-0.8680616740088105,0.6955879560678939,-0.6781379907752854,-0.7127838266219939,-0.7084966444303845,-0.6923436699559427,-0.937757622792646,-0.944185734721684,-0.9449993085520793,-0.9300392484004566,1
-0.9857569536423839,-0.9721164911038328,0.011456662426019282,-0.3854461402306968,-0.503859131078557,-0.7867346092151115,-0.7207910824559149,-0.5625733803917135,-0.4673549951518226,-0.2772198696827535,-0.9660274448874934,-0.9035162623365832,-0.7403083700440529,-0.947141898145206,-0.9668836036897402,-0.9030482389141384,-0.7444933920704846,-0.9495105068013728,-0.9656928041373766,-0.9019538205071082,-0.7729074889867842,-0.9478698120249062,-0.9687827985962472,-0.8984105522735478,-0.7502202643171806,-0.9504564097053644,-0.8789145556448879,-0.8757624601985396,-0.8750673789882332,-0.8918388790325399,-0.7981402308815356,-0.8120215059588838,-0.8161369606350841,-0.8638731399302494,2
-0.9945960264900662,-0.9966362751172878,0.2546017762498209,-0.014503652771809096,-0.2645573700042973,-0.5884364704197107,-0.7973224681642554,-0.704890383631269,-0.6494752970694726,-0.6184029696720035,-0.9687567226936408,-0.9693196464059406,-0.8370044052863436,-0.9761020866479412,-0.9694346961614101,-0.9676189249289248,-0.8101321585903084,-0.9753549157872966,-0.9699822901161465,-0.9662290371895428,-0.7936123348017621,-0.9763108323213788,-0.96783102815111,-0.9585728358496488,-0.8720264317180617,-0.9744490674036701,-0.5597494541626802,-0.4770601639760811,-0.4826639368097701,-0.5073143230446412,-0.9293664090133428,-0.946514281497756,-0.935232256072101,-0.9097271785426904,2
-0.9839238410596026,-0.970346109586616,0.1548761233908187,-0.15169245983552515,-0.3943925882230472,-0.5476768798362192,-0.8294250443201471,-0.7127428086378118,-0.6362657442574504,-0.4643718190868997,-0.9696302654309586,-0.9506377114600144,-0.9656387665198238,-0.9778614044270258,-0.9701039776616436,-0.9502429644319929,-0.9612334801762116,-0.9771612205998856,-0.9708732167885352,-0.9495267467703724,-0.9548458149779736,-0.9767344859021568,-0.9714512326296462,-0.947469098339876,-0.9577092511013215,-0.9761506142399212,-0.8933097155619916,-0.9021439208705804,-0.9042214940414224,-0.8989793873008398,-0.9631288520883085,-0.9624837305275418,-0.9584806096202358,-0.9552894058285007,0
-0.985364238410596,-0.918385412056298,0.2336447185595363,-0.19622700090582312,-0.4824560819257552,-0.6725713386917618,-0.6315625050162438,-0.5018089016417655,-0.39837378593058026,-0.223506738406578,-0.9457012788057236,-0.8831666984788648,-0.9872246696035244,-0.917308212986831,-0.9369962733189192,-0.8807450318309111,-0.991409691629956,-0.9034370244729268,-0.9390779995436715,-0.8781685392528054,-0.989647577092511,-0.9056546583984894,-0.9456447810167428,-0.8739527828188131,-0.9819383259911896,-0.9183750497311532,-0.9585920526575662,-0.9590603177906648,-0.9585480237573241,-0.9574737715781952,-0.9681959118496786,-0.9735751037818876,-0.9748243385524996,-0.95986069726108,0
-0.9996026490066224,-0.9994688855448348,-0.08279234021810866,-0.34819469196172304,-0.4606489440124673,-0.5965741523398578,-0.6219663831823303,-0.3811552446072194,-0.3323146051394673,0.461740066104696,0.4518845272112908,0.6987784706861921,-0.8685022026431718,0.4989033149352138,0.5515379350058127,0.6992051284021077,-0.8942731277533039,0.5492880501575028,0.5443192559675789,0.6951170147196912,-0.905066079295154,0.5624128380900002,0.4194852182227101,0.6764457166697297,-0.8975770925110133,0.4938810943049019,-0.5772135153441329,-0.6631564502316578,-0.6844044908167465,-0.6588030197579375,-0.9047350968710524,-0.9034272364741268,-0.9077762051939424,-0.9127987966020794,2
-0.9896688741721854,-0.9928299548552711,-0.007169990619619537,-0.27548806144516624,-0.3743041251631769,-0.5721165738833551,-0.8059887003158237,-0.7212664038938987,-0.6920536493825354,-0.5403437344653825,0.6377231391040754,1.0,-0.8726872246696036,0.7158855842625789,0.595819163615424,0.988845441765063,-0.8894273127753304,0.6649531805022297,0.5967709340605614,0.9732115684516758,-0.8966960352422908,0.6295565386886226,0.7969860602570649,0.9869887124805654,-0.8942731277533039,0.8091563863273894,-0.6786816449603411,-0.7188853961648091,-0.7455098420753676,-0.7444206171327501,-0.9715312175526784,-0.965593081563056,-0.9384085974985577,-0.9496834084176774,0
-0.9998754966887418,-0.9953970080552359,-0.058671047611724474,-0.31016196385424577,-0.3833229576702519,-0.6668218087072761,-0.4086543654011382,-0.3036310642591543,-0.2658361619862284,-0.058402498976258925,-0.9501081063462228,-0.8752575753904774,-0.9823788546255506,-0.9234165273424096,-0.9598778778561262,-0.8767585595988235,-0.9801762114537445,-0.936180054312389,-0.9587870359304208,-0.8794839687204346,-0.986784140969163,-0.9366121809647824,-0.9483132150501418,-0.8826584912272201,-0.9696035242290748,-0.9287322243623148,-0.9634495920583002,-0.9604203824006812,-0.960853611049911,-0.9629300516954896,-0.9733147703108421,-0.9642080191042156,-0.9621543998692028,-0.9660094013345494,0
