spend,install,retention_d1,retention_d2,retention_d3,retention_d7,return_d1,return_d2,return_d3,return_d7,dau_d1,mau_d1,arpdau_d1,act_sess_d1,dau_d2,mau_d2,arpdau_d2,act_sess_d2,dau_d3,mau_d3,arpdau_d3,act_sess_d3,dau_d7,mau_d7,arpdau_d7,act_sess_d7,cpi_d1,cpi_d2,cpi_d3,cpi_d7,cpc_d1,cpc_d2,cpc_d3,cpc_d7,roas
-0.9367430463576158,-0.9473311498627954,-0.17033302012343132,-0.4171745663809995,-0.4909309280762818,-0.6265995641873118,-0.9055673810054248,-0.8768734373832563,-0.8629312865545194,-0.824176784167567,-0.05121959169482504,0.09397874866374001,-0.8889867841409692,0.693059899609507,-0.07902084985712576,0.09532845257392196,-0.8949339207048458,0.6588171360940911,-0.07632199393735263,0.09186909763074967,-0.8766519823788547,0.723757838072669,-0.07083736242245131,0.09207238053140744,-0.8680616740088105,0.6955879560678939,-0.6781379907752854,-0.7127838266219939,-0.7084966444303845,-0.6923436699559427,-0.937757622792646,-0.944185734721684,-0.9449993085520793,-0.9300392484004566,1
-0.9959059668874172,-0.9946003363724882,0.12063176037085445,-0.3694431237370737,-0.3081837632235825,-0.6451102460477831,-0.8518970027995403,-0.8387018629048193,-0.8387018629048193,-0.774251468064015,-0.9975184432686144,-0.9964732780490516,-0.8259911894273128,-0.9919760011800678,-0.9973750258042786,-0.99637636410804,-0.6755506607929516,-0.9954592038932992,-0.9973663338367432,-0.9962912689403228,-0.9378854625550659,-0.9970791011303464,-0.9968404698008452,-0.9958078811125955,-0.7977973568281939,-0.9882147276619984,-0.7834241276732425,-0.7906836360500521,-0.7891052811537492,-0.7948096271095411,-0.9617757141756659,-0.9659691566812804,-0.963150561997516,-0.941109082683499,0
-0.9972807947019868,-0.991856245020802,-0.0232402234636876,-0.4345530726256983,-0.5003631284916201,-0.6155307262569832,-0.7225784026938544,-0.6321356612482252,-0.5930153219803167,-0.08194460542249038,-0.9958756614044046,-0.9950833903096696,-0.9603524229074888,-0.9934603292712658,-0.9960408087875792,-0.994977021350023,-0.9374449339207048,-0.9935450599874214,-0.9962581079759668,-0.9949321100115056,-0.9764317180616741,-0.9939887408283814,-0.9967144362715804,-0.9949025630782704,-0.9180616740088106,-0.9942760549840726,-0.8734329179944329,-0.8917962090645949,-0.8323439197126924,-0.895253689896895,-0.8857891263817337,-0.9292646154775356,-0.9121944356086652,-0.9349132283946292,1
-0.9922284768211921,-0.99477737452421,-0.023750068081729192,-0.2987701846117136,-0.393339677902097,-0.5961795451362413,-0.9207807059075926,-0.8704924691916878,-0.7021059773975722,-0.5053893028391491,0.5443192559675789,0.6951170147196912,-0.905066079295154,0.5624128380900002,0.6251589000315083,0.6898186586519626,-0.905066079295154,0.5534737475355878,0.4753658775084475,0.6820549064750923,-0.9011013215859032,0.5202646987572699,0.3556644465932919,0.6751905629459001,-0.8874449339207049,0.4978164509307093,-0.6844044908167465,-0.5621736317487789,-0.5792037576793437,-0.6357931397211085,-0.9077762051939424,-0.9074541471204286,-0.909295757113587,-0.9007129861547408,2
-0.9599735099337748,-0.9831813755864388,0.38831323230701176,0.13712822961654525,0.015165569350653831,-0.2040768318416032,-0.847493634594852,-0.7628502555732198,-0.6929581468611049,-0.5077769806235479,-0.9237975206162604,-0.9228482298136832,-0.7011013215859031,-0.9377206127879448,-0.9238540184052412,-0.9210529581503148,-0.6953744493392071,-0.9374741234318559,-0.9223807299079738,-0.9192482314683112,-0.7292951541850221,-0.9353088684944624,-0.9237627527461184,-0.9143434405512748,-0.6872246696035242,-0.9356832242040224,-0.2364173701938802,-0.2869481180149499,-0.3012859345689283,-0.41439330701142696,-0.8847823217155717,-0.8870077346000698,-0.8855732731048289,-0.8711624832261329,2
-0.9880635761589404,-0.9896432681242808,0.2515824069866097,-0.012024219510046064,-0.1562954137413234,-0.3780455826523611,-0.7814139152082763,-0.6535359979359943,-0.6076448438812123,-0.5029656824161752,-0.9411901476547984,-0.9441586599402088,-0.7854625550660793,-0.8875538665899468,-0.9376351329327784,-0.9409061335296826,-0.7907488986784141,-0.8845104933214865,-0.9325633698758136,-0.9369326619482184,-0.8127753303964758,-0.881307672250806,-0.9143710818240094,-0.9181124473547516,-0.7852422907488987,-0.8379170725075401,-0.6523136828825709,-0.6094046626927493,-0.3619915279877001,-0.6055715524197336,-0.8540521252813607,-0.8637094732949474,-0.8602676212371605,-0.8656781866259518,1
-0.9907033112582782,-0.9872532530760378,0.6086981408553895,0.16816634612449244,0.050166758250144834,-0.2408988918399121,-0.783746159453385,-0.29378723936832085,-0.25622245699559043,-0.15935600502753544,-0.9784308825606536,-0.9773445934726096,-0.8418502202643172,-0.9793303269334684,-0.977692065320136,-0.9771803125238222,-0.8279735682819384,-0.978304314988748,-0.9788654809374286,-0.9772795902194924,-0.818942731277533,-0.9805180975181218,-0.9769489020958508,-0.9771673118731988,-0.8083700440528634,-0.9816611919069842,-0.8237366652542828,-0.8322361427387137,-0.8318061265649186,-0.8389201471850638,-0.9727049661071748,-0.9723921286511488,-0.9571823387331998,-0.9504595901725216,1
-0.9959853245033112,-0.9969903514207312,0.4343918036623897,0.09949154003929707,-0.04811852876140266,-0.29572251513676984,-0.8953470697698952,-0.8788965595673937,-0.8185846390387256,-0.6656609684336401,-0.970095285694108,-0.9753153100980192,-0.7960352422907488,-0.9428968892658122,-0.9695563837069068,-0.97330257300604,-0.7777533039647577,-0.9408248381161896,-0.968039635371962,-0.9712047407463436,-0.7955947136563877,-0.9392311303732273,-0.9582655178782908,-0.9613242462725068,-0.7674008810572688,-0.9221032012419984,-0.6897724045664623,-0.7142192355200008,-0.7175095899481365,-0.6674169939885053,-0.8285527006753576,-0.8384310767806877,-0.8472281844196157,-0.8568474030607762,1
-0.9985591390728475,-0.9966362751172878,0.25233938547486034,-0.17953910614525134,-0.10755935754189938,-0.3954783519553072,-0.5210713296929091,-0.4882533472791156,-0.4576867137741853,-0.3999966862719977,-0.9962972218298763,-0.9955360493268324,-0.9777533039647576,-0.997669135026484,-0.9964667151968188,-0.9955112299029149,-0.9365638766519824,-0.997745392671024,-0.9960364628038114,-0.9954391353858209,-0.9365638766519824,-0.9973232796487218,-0.9956844381186236,-0.9953764958873624,-0.9634361233480176,-0.9972655087058884,-0.8731259758964349,-0.8777035618897542,-0.8734774282209516,-0.8591575218118045,-0.9740274533032438,-0.9751652475227924,-0.9741808648100732,-0.974960593321496,1
-0.9995331125827814,-0.9974329468000354,0.12894553072625706,-0.2823673184357541,-0.38519553072625706,-0.5291550279329609,-0.7854828423097927,-0.6739194167015198,-0.6463045910955973,-0.3795766200793138,-0.9883831853888024,-0.982874597496902,-0.9958149779735684,-0.9759280035402034,-0.9885396408044416,-0.9829301457313842,-0.9953744493392068,-0.9770895846307724,-0.9885179108856028,-0.9829656020512664,-0.9947136563876652,-0.9765195779948168,-0.98807896652506,-0.9828935075341724,-0.9947136563876652,-0.974781057755152,-0.9075669027363577,-0.9097194288995428,-0.9205787300327548,-0.9109129369625768,-0.9311423130448616,-0.9291711414077566,-0.9293000797854706,-0.9469056497390944,2
